0 0 -0 -0 
-0 -0 0 0 
1.47446e-08 1.67932e-08 -5.12096e-08 -3.03883e-08 
0 -0 -0 -0 
0 -0 -0 0 
-0 -0 -0 -0 
0 -0 0 0 
-0 0 -0 -0 
-0 0 -0 -0 
-0 -0 -0 -0 
0 0 0 -0 
0 -0 -0 -0 
-0.0361728 -0.676342 -0.752404 0.498735 
-0 -0 -0 0 
0 -0 -0 -0 
0 -0 -0 -0 
-0 -0 0 0 
0 -0 -0 -0 
-0 -0 0 0 
-0.112209 -0.376165 -0.123012 -0.876858 
-0 0 0 0 
0 0 -0 -0 
-0 0 -0 0 
-0 -0 0 0 
-0 0 0 0 
-0 0 0 0 
0 0 0 0 
0 -0 -0 0 
0 -0 0 -0 
0 -0 0 -0 
-0.812297 -0.438767 -0.559579 -0.473346 
-0 -0 -0 -0 
-0 -0 0 -0 
0.42238 0.775154 -0.733836 -0.0172925 
0 0 0 -0 
-0 -0 -0 0 
0.837203 0.0672428 0.0720321 -0.754318 
0 -0 0 -0 
-0 0 -0 -0 
0 0 0 -0 
-0 -0 0 0 
-0 0 0 -0 
0 -0 -0 -0 
0 -0 -0 -0 
8.17807e-07 1.55658e-06 1.09939e-06 -1.25984e-06 
0 0 0 -0 
-0 -0 0 0 
-0 0 0 0 
-0 -0 -0 -0 
-0 -0 -0 0 
0 0 0 -0 
-0 -0 -0 0 
0 -0 -0 -0 
-0 0 -0 -0 
-0 0 0 0 
0 -0 0 -0 
-0 -0 0 -0 
-0 0 0 0 
-0 -0 -0 0 
0.0799416 0.599182 0.156896 0.967735 
0 -0 0 0 
0 0 0 -0 
0.1058 -0.556445 0.110809 0.278341 
0.0819757 -0.224831 -0.716397 -0.112737 
-0 -0 -0 0 
-0 0 0 0 
-0 0 -0 -0 
0 0 -0 0 
0.793273 -0.895575 0.91936 0.650511 
0 0 -0 -0 
-0 0 0 0 
0 -0 0 -0 
-0 -0 -0 -0 
-0.182648 -0.778622 0.290886 0.174856 
-0 0 -0 -0 
-0 -0 -0 0 
0 0 0 0 
-0 0 0 0 
0.176257 -0.0306358 -0.14893 -0.74968 
-0 -0 -0 0 
0 0 0 0 
-0 -0 -0 0 
0 0 -0 -0 
0 0 -0 -0 
-0 0 0 0 
0 0 -0 0 
0 -0 -0 -0 
-0 0 0 0 
-0 0 0 0 
-0 -0 -0 0 
0 0 -0 -0 
-0 0 -0 0 
0 0 0 0 
