1.84965e-05 -1.54765e-05 -7.61526e-05 -1.96124e-05 
6.96462e-05 1.58183e-05 -0.000162382 -8.69438e-05 
-1.00042e-05 -2.01002e-06 -2.35589e-05 -4.30694e-06 
-1.1095e-05 -1.89575e-05 -5.01329e-06 1.95579e-05 
-1.6877e-05 -3.50616e-05 3.64803e-06 4.23153e-05 
-9.93912e-06 -1.48347e-06 9.39989e-06 -1.67801e-06 
3.86605e-05 -5.27106e-06 -8.95171e-06 -1.84419e-05 
0.00011179 -3.30987e-05 -0.00019406 -1.57352e-05 
2.14502e-05 -1.65801e-05 1.5719e-05 1.73686e-05 
-4.58949e-05 1.24928e-05 0.000128559 3.38072e-05 
-2.79415e-05 -0.000108905 1.6494e-06 0.000153174 
-6.67883e-05 -2.51295e-05 3.70276e-05 0.000100967 
-0.662112 -0.270801 0.406413 -0.375745 
8.65927e-05 -2.84033e-05 -0.000100683 -2.26385e-05 
4.76208e-05 -3.8662e-06 -6.00115e-05 -5.20262e-05 
-2.58222e-05 -3.64288e-05 6.6862e-05 9.20328e-05 
-1.88638e-05 -2.96703e-05 -6.56465e-05 1.0315e-05 
-7.54762e-05 5.96188e-05 0.000166639 1.61667e-05 
-4.60353e-07 -1.63092e-06 -8.74729e-06 4.93447e-06 
-0.297552 -0.626947 0.908298 0.512927 
-7.04058e-06 -3.46917e-05 -1.94368e-05 6.43923e-05 
3.03139e-05 1.02473e-05 -2.95238e-05 -1.63948e-05 
1.9658e-05 -4.90625e-05 -9.5567e-05 4.21219e-05 
-2.03938e-05 6.06796e-06 6.57311e-06 8.45154e-06 
-5.60849e-05 2.6984e-05 7.1004e-05 9.1862e-07 
5.46832e-06 1.36481e-05 -1.28798e-05 -2.74643e-05 
-9.60798e-06 3.32085e-05 3.71726e-05 -5.45348e-05 
-4.91802e-05 1.65718e-05 9.36164e-05 3.40375e-05 
-2.04118e-05 -3.33966e-05 3.92497e-06 7.37392e-05 
-0.000106486 1.5022e-05 0.000128634 6.75954e-05 
-0.35832 -0.203667 -0.596811 -0.824589 
1.14591e-05 1.70891e-05 -3.72423e-05 -2.49382e-05 
4.8886e-07 1.55406e-05 -8.25963e-07 -3.86714e-05 
0.63031 -0.442818 -0.960601 0.202773 
-3.9372e-06 -6.08114e-05 -1.48974e-05 7.61183e-05 
2.74517e-05 0.000120132 1.82043e-05 -0.000179955 
-0.506319 -0.857142 -0.936911 -0.18753 
-2.67558e-05 5.88846e-05 2.17689e-05 -6.89761e-05 
-2.02081e-05 3.52899e-05 6.83103e-05 -1.47584e-05 
1.92362e-05 -6.66023e-05 -0.000133396 5.97489e-05 
-3.43312e-06 -3.63457e-05 -7.63239e-05 6.84974e-05 
8.05476e-05 -7.86487e-05 -0.000124522 4.34437e-05 
-4.8617e-05 -2.24584e-06 6.07143e-05 7.05645e-05 
5.11072e-05 -3.93607e-05 -8.36188e-05 1.45272e-05 
-4.70718e-05 -4.97435e-06 0.000123414 2.76259e-05 
-1.11293e-05 8.77815e-06 7.73078e-07 4.35356e-06 
-2.08066e-05 -6.20842e-05 5.28487e-05 0.000105317 
-1.41208e-06 -6.72611e-06 3.44299e-06 2.19909e-05 
4.16224e-06 1.70266e-05 2.0312e-05 -3.29979e-05 
-6.50729e-06 9.14898e-05 8.12503e-05 -0.000118412 
-6.49623e-05 -2.59337e-06 7.60191e-05 8.39664e-05 
3.6649e-06 -4.51368e-05 -4.24737e-05 3.69826e-05 
3.7846e-05 -3.56025e-05 -9.63567e-05 5.98712e-06 
1.38834e-05 -1.34358e-06 -9.35536e-06 -6.60885e-06 
-5.18605e-05 -2.50726e-06 1.65137e-05 3.68182e-05 
0.000104712 -1.1975e-05 -0.000221667 -5.34617e-05 
9.51139e-06 -4.02705e-06 4.08396e-06 6.92234e-06 
-2.05657e-05 3.69584e-06 -6.19763e-06 1.13751e-05 
2.25371e-05 2.10984e-05 -8.10629e-05 -7.87339e-05 
0.15836 0.958292 -0.196213 0.860902 
2.1184e-06 9.04019e-05 3.58192e-05 -0.000133498 
2.7941e-05 -2.43951e-05 -2.02984e-06 -7.14605e-06 
0.298231 0.313825 0.821467 0.440371 
-0.920351 0.265001 0.32086 -0.173836 
-8.38457e-05 -1.05024e-05 0.000176155 8.83642e-05 
-1.08484e-05 -1.28376e-05 5.70677e-05 4.54367e-05 
3.56723e-05 -2.12163e-05 -1.11984e-05 2.09306e-06 
5.12455e-05 -1.52864e-05 -9.88832e-05 -5.92507e-05 
0.648619 0.9891 0.0951704 -0.639754 
7.41633e-05 -2.17681e-05 -0.000158399 -6.82078e-06 
-6.83908e-06 1.23409e-06 -2.2587e-05 8.25965e-06 
-3.47269e-06 7.53961e-06 -1.55734e-05 -3.23294e-06 
